4294A REV1.11
"DATE:     28 -100"


"MEASURE PARAMETER: ADMITTANCE MAG PHASE (DEG)"
"ADAPTER: 7mm"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 801"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 5"
"SWEEP AVERAGING: 16"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LOG"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
1.17702939000e+05	7.988661e-04	0.000000e+00
1.17741547000e+05	8.018087e-04	0.000000e+00
1.17780167000e+05	8.046950e-04	0.000000e+00
1.17818800000e+05	8.075677e-04	0.000000e+00
1.17857446000e+05	8.104056e-04	0.000000e+00
1.17896104000e+05	8.132055e-04	0.000000e+00
1.17934775000e+05	8.159779e-04	0.000000e+00
1.17973459000e+05	8.187087e-04	0.000000e+00
1.18012155000e+05	8.214034e-04	0.000000e+00
1.18050864000e+05	8.240799e-04	0.000000e+00
1.18089586000e+05	8.267295e-04	0.000000e+00
1.18128320000e+05	8.293322e-04	0.000000e+00
1.18167067000e+05	8.319209e-04	0.000000e+00
1.18205827000e+05	8.344693e-04	0.000000e+00
1.18244600000e+05	8.369993e-04	0.000000e+00
1.18283385000e+05	8.395003e-04	0.000000e+00
1.18322183000e+05	8.419626e-04	0.000000e+00
1.18360994000e+05	8.443956e-04	0.000000e+00
1.18399818000e+05	8.468018e-04	0.000000e+00
1.18438654000e+05	8.491940e-04	0.000000e+00
1.18477503000e+05	8.515414e-04	0.000000e+00
1.18516364000e+05	8.539078e-04	0.000000e+00
1.18555239000e+05	8.561847e-04	0.000000e+00
1.18594126000e+05	8.585136e-04	0.000000e+00
1.18633026000e+05	8.607652e-04	0.000000e+00
1.18671939000e+05	8.629943e-04	0.000000e+00
1.18710864000e+05	8.652195e-04	0.000000e+00
1.18749802000e+05	8.674106e-04	0.000000e+00
1.18788753000e+05	8.695907e-04	0.000000e+00
1.18827717000e+05	8.717526e-04	0.000000e+00
1.18866694000e+05	8.738956e-04	0.000000e+00
1.18905683000e+05	8.759855e-04	0.000000e+00
1.18944685000e+05	8.780902e-04	0.000000e+00
1.18983700000e+05	8.801653e-04	0.000000e+00
1.19022728000e+05	8.822242e-04	0.000000e+00
1.19061769000e+05	8.842257e-04	0.000000e+00
1.19100822000e+05	8.862632e-04	0.000000e+00
1.19139888000e+05	8.882708e-04	0.000000e+00
1.19178967000e+05	8.902292e-04	0.000000e+00
1.19218059000e+05	8.921906e-04	0.000000e+00
1.19257163000e+05	8.941240e-04	0.000000e+00
1.19296281000e+05	8.960671e-04	0.000000e+00
1.19335411000e+05	8.979573e-04	0.000000e+00
1.19374554000e+05	8.998378e-04	0.000000e+00
1.19413710000e+05	9.017180e-04	0.000000e+00
1.19452879000e+05	9.035516e-04	0.000000e+00
1.19492061000e+05	9.053916e-04	0.000000e+00
1.19531255000e+05	9.072382e-04	0.000000e+00
1.19570462000e+05	9.090520e-04	0.000000e+00
1.19609683000e+05	9.108272e-04	0.000000e+00
1.19648916000e+05	9.125993e-04	0.000000e+00
1.19688162000e+05	9.143605e-04	0.000000e+00
1.19727420000e+05	9.161304e-04	0.000000e+00
1.19766692000e+05	9.178576e-04	0.000000e+00
1.19805977000e+05	9.195636e-04	0.000000e+00
1.19845274000e+05	9.212802e-04	0.000000e+00
1.19884584000e+05	9.229621e-04	0.000000e+00
1.19923908000e+05	9.246517e-04	0.000000e+00
1.19963244000e+05	9.263047e-04	0.000000e+00
1.20002593000e+05	9.279213e-04	0.000000e+00
1.20041955000e+05	9.296048e-04	0.000000e+00
1.20081330000e+05	9.312368e-04	0.000000e+00
1.20120717000e+05	9.328236e-04	0.000000e+00
1.20160118000e+05	9.344079e-04	0.000000e+00
1.20199532000e+05	9.360141e-04	0.000000e+00
1.20238958000e+05	9.375623e-04	0.000000e+00
1.20278398000e+05	9.391418e-04	0.000000e+00
1.20317850000e+05	9.407067e-04	0.000000e+00
1.20357316000e+05	9.422471e-04	0.000000e+00
1.20396794000e+05	9.437759e-04	0.000000e+00
1.20436285000e+05	9.452993e-04	0.000000e+00
1.20475789000e+05	9.468198e-04	0.000000e+00
1.20515306000e+05	9.482923e-04	0.000000e+00
1.20554837000e+05	9.498007e-04	0.000000e+00
1.20594380000e+05	9.512769e-04	0.000000e+00
1.20633936000e+05	9.527593e-04	0.000000e+00
1.20673505000e+05	9.542022e-04	0.000000e+00
1.20713087000e+05	9.556458e-04	0.000000e+00
1.20752682000e+05	9.571092e-04	0.000000e+00
1.20792290000e+05	9.585239e-04	0.000000e+00
1.20831911000e+05	9.599457e-04	0.000000e+00
1.20871545000e+05	9.613382e-04	0.000000e+00
1.20911192000e+05	9.627402e-04	0.000000e+00
1.20950852000e+05	9.641384e-04	0.000000e+00
1.20990525000e+05	9.655271e-04	0.000000e+00
1.21030211000e+05	9.668689e-04	0.000000e+00
1.21069910000e+05	9.682451e-04	0.000000e+00
1.21109622000e+05	9.696080e-04	0.000000e+00
1.21149347000e+05	9.709499e-04	0.000000e+00
1.21189085000e+05	9.722720e-04	0.000000e+00
1.21228836000e+05	9.736242e-04	0.000000e+00
1.21268600000e+05	9.749313e-04	0.000000e+00
1.21308377000e+05	9.762445e-04	0.000000e+00
1.21348167000e+05	9.775439e-04	0.000000e+00
1.21387971000e+05	9.788440e-04	0.000000e+00
1.21427787000e+05	9.801337e-04	0.000000e+00
1.21467617000e+05	9.814010e-04	0.000000e+00
1.21507459000e+05	9.826967e-04	0.000000e+00
1.21547315000e+05	9.839658e-04	0.000000e+00
1.21587183000e+05	9.851963e-04	0.000000e+00
1.21627065000e+05	9.864774e-04	0.000000e+00
1.21666960000e+05	9.877207e-04	0.000000e+00
1.21706868000e+05	9.889659e-04	0.000000e+00
1.21746789000e+05	9.901726e-04	0.000000e+00
1.21786723000e+05	9.914078e-04	0.000000e+00
1.21826670000e+05	9.926053e-04	0.000000e+00
1.21866630000e+05	9.938153e-04	0.000000e+00
1.21906603000e+05	9.950168e-04	0.000000e+00
1.21946590000e+05	9.962284e-04	0.000000e+00
1.21986589000e+05	9.974166e-04	0.000000e+00
1.22026602000e+05	9.985726e-04	0.000000e+00
1.22066628000e+05	9.997559e-04	0.000000e+00
1.22106667000e+05	1.000939e-03	0.000000e+00
1.22146719000e+05	1.002068e-03	0.000000e+00
1.22186784000e+05	1.003228e-03	0.000000e+00
1.22226863000e+05	1.004384e-03	0.000000e+00
1.22266954000e+05	1.005518e-03	0.000000e+00
1.22307059000e+05	1.006654e-03	0.000000e+00
1.22347177000e+05	1.007768e-03	0.000000e+00
1.22387308000e+05	1.008894e-03	0.000000e+00
1.22427452000e+05	1.010026e-03	0.000000e+00
1.22467609000e+05	1.011109e-03	0.000000e+00
1.22507780000e+05	1.012200e-03	0.000000e+00
1.22547963000e+05	1.013304e-03	0.000000e+00
1.22588160000e+05	1.014393e-03	0.000000e+00
1.22628370000e+05	1.015457e-03	0.000000e+00
1.22668593000e+05	1.016539e-03	0.000000e+00
1.22708830000e+05	1.017621e-03	0.000000e+00
1.22749079000e+05	1.018664e-03	0.000000e+00
1.22789342000e+05	1.019708e-03	0.000000e+00
1.22829618000e+05	1.020778e-03	0.000000e+00
1.22869908000e+05	1.021781e-03	0.000000e+00
1.22910210000e+05	1.022809e-03	0.000000e+00
1.22950526000e+05	1.023810e-03	0.000000e+00
1.22990855000e+05	1.024822e-03	0.000000e+00
1.23031197000e+05	1.025828e-03	0.000000e+00
1.23071552000e+05	1.026821e-03	0.000000e+00
1.23111921000e+05	1.027791e-03	0.000000e+00
1.23152302000e+05	1.028769e-03	0.000000e+00
1.23192698000e+05	1.029693e-03	0.000000e+00
1.23233106000e+05	1.030666e-03	0.000000e+00
1.23273527000e+05	1.031603e-03	0.000000e+00
1.23313962000e+05	1.032531e-03	0.000000e+00
1.23354410000e+05	1.033452e-03	0.000000e+00
1.23394872000e+05	1.034358e-03	0.000000e+00
1.23435346000e+05	1.035243e-03	0.000000e+00
1.23475834000e+05	1.036135e-03	0.000000e+00
1.23516336000e+05	1.036975e-03	0.000000e+00
1.23556850000e+05	1.037847e-03	0.000000e+00
1.23597378000e+05	1.038693e-03	0.000000e+00
1.23637919000e+05	1.039485e-03	0.000000e+00
1.23678473000e+05	1.040303e-03	0.000000e+00
1.23719041000e+05	1.041110e-03	0.000000e+00
1.23759622000e+05	1.041888e-03	0.000000e+00
1.23800216000e+05	1.042625e-03	0.000000e+00
1.23840824000e+05	1.043348e-03	0.000000e+00
1.23881445000e+05	1.044059e-03	0.000000e+00
1.23922079000e+05	1.044740e-03	0.000000e+00
1.23962726000e+05	1.045454e-03	0.000000e+00
1.24003387000e+05	1.046077e-03	0.000000e+00
1.24044062000e+05	1.046744e-03	0.000000e+00
1.24084749000e+05	1.047357e-03	0.000000e+00
1.24125450000e+05	1.047932e-03	0.000000e+00
1.24166164000e+05	1.048518e-03	0.000000e+00
1.24206892000e+05	1.049059e-03	0.000000e+00
1.24247633000e+05	1.049628e-03	0.000000e+00
1.24288387000e+05	1.050172e-03	0.000000e+00
1.24329155000e+05	1.050674e-03	0.000000e+00
1.24369936000e+05	1.051156e-03	0.000000e+00
1.24410731000e+05	1.051705e-03	0.000000e+00
1.24451539000e+05	1.052186e-03	0.000000e+00
1.24492360000e+05	1.052701e-03	0.000000e+00
1.24533194000e+05	1.053250e-03	0.000000e+00
1.24574042000e+05	1.053754e-03	0.000000e+00
1.24614904000e+05	1.054286e-03	0.000000e+00
1.24655779000e+05	1.054872e-03	0.000000e+00
1.24696667000e+05	1.055505e-03	0.000000e+00
1.24737569000e+05	1.056132e-03	0.000000e+00
1.24778484000e+05	1.056807e-03	0.000000e+00
1.24819412000e+05	1.057544e-03	0.000000e+00
1.24860354000e+05	1.058313e-03	0.000000e+00
1.24901309000e+05	1.059126e-03	0.000000e+00
1.24942278000e+05	1.059978e-03	0.000000e+00
1.24983260000e+05	1.060875e-03	0.000000e+00
1.25024256000e+05	1.061850e-03	0.000000e+00
1.25065265000e+05	1.062816e-03	0.000000e+00
1.25106288000e+05	1.063843e-03	0.000000e+00
1.25147324000e+05	1.064860e-03	0.000000e+00
1.25188373000e+05	1.065974e-03	0.000000e+00
1.25229436000e+05	1.067087e-03	0.000000e+00
1.25270512000e+05	1.068185e-03	0.000000e+00
1.25311602000e+05	1.069327e-03	0.000000e+00
1.25352706000e+05	1.070500e-03	0.000000e+00
1.25393822000e+05	1.071658e-03	0.000000e+00
1.25434953000e+05	1.072808e-03	0.000000e+00
1.25476097000e+05	1.073962e-03	0.000000e+00
1.25517254000e+05	1.075121e-03	0.000000e+00
1.25558425000e+05	1.076278e-03	0.000000e+00
1.25599609000e+05	1.077426e-03	0.000000e+00
1.25640807000e+05	1.078558e-03	0.000000e+00
1.25682018000e+05	1.079663e-03	0.000000e+00
1.25723243000e+05	1.080795e-03	0.000000e+00
1.25764481000e+05	1.081893e-03	0.000000e+00
1.25805733000e+05	1.082957e-03	0.000000e+00
1.25846999000e+05	1.084067e-03	0.000000e+00
1.25888278000e+05	1.085145e-03	0.000000e+00
1.25929570000e+05	1.086201e-03	0.000000e+00
1.25970876000e+05	1.087250e-03	0.000000e+00
1.26012196000e+05	1.088280e-03	0.000000e+00
1.26053529000e+05	1.089310e-03	0.000000e+00
1.26094876000e+05	1.090330e-03	0.000000e+00
1.26136236000e+05	1.091347e-03	0.000000e+00
1.26177610000e+05	1.092349e-03	0.000000e+00
1.26218997000e+05	1.093328e-03	0.000000e+00
1.26260398000e+05	1.094320e-03	0.000000e+00
1.26301813000e+05	1.095283e-03	0.000000e+00
1.26343241000e+05	1.096268e-03	0.000000e+00
1.26384683000e+05	1.097215e-03	0.000000e+00
1.26426138000e+05	1.098172e-03	0.000000e+00
1.26467607000e+05	1.099113e-03	0.000000e+00
1.26509089000e+05	1.100040e-03	0.000000e+00
1.26550585000e+05	1.100953e-03	0.000000e+00
1.26592095000e+05	1.101875e-03	0.000000e+00
1.26633619000e+05	1.102804e-03	0.000000e+00
1.26675156000e+05	1.103700e-03	0.000000e+00
1.26716706000e+05	1.104625e-03	0.000000e+00
1.26758270000e+05	1.105518e-03	0.000000e+00
1.26799848000e+05	1.106401e-03	0.000000e+00
1.26841440000e+05	1.107282e-03	0.000000e+00
1.26883045000e+05	1.108164e-03	0.000000e+00
1.26924664000e+05	1.109034e-03	0.000000e+00
1.26966296000e+05	1.109933e-03	0.000000e+00
1.27007942000e+05	1.110777e-03	0.000000e+00
1.27049602000e+05	1.111623e-03	0.000000e+00
1.27091275000e+05	1.112469e-03	0.000000e+00
1.27132963000e+05	1.113335e-03	0.000000e+00
1.27174663000e+05	1.114166e-03	0.000000e+00
1.27216378000e+05	1.115028e-03	0.000000e+00
1.27258106000e+05	1.115876e-03	0.000000e+00
1.27299848000e+05	1.116698e-03	0.000000e+00
1.27341603000e+05	1.117507e-03	0.000000e+00
1.27383372000e+05	1.118345e-03	0.000000e+00
1.27425155000e+05	1.119158e-03	0.000000e+00
1.27466952000e+05	1.119989e-03	0.000000e+00
1.27508762000e+05	1.120811e-03	0.000000e+00
1.27550586000e+05	1.121630e-03	0.000000e+00
1.27592424000e+05	1.122444e-03	0.000000e+00
1.27634276000e+05	1.123220e-03	0.000000e+00
1.27676141000e+05	1.124059e-03	0.000000e+00
1.27718020000e+05	1.124859e-03	0.000000e+00
1.27759912000e+05	1.125650e-03	0.000000e+00
1.27801819000e+05	1.126423e-03	0.000000e+00
1.27843739000e+05	1.127253e-03	0.000000e+00
1.27885673000e+05	1.128049e-03	0.000000e+00
1.27927621000e+05	1.128820e-03	0.000000e+00
1.27969582000e+05	1.129633e-03	0.000000e+00
1.28011557000e+05	1.130392e-03	0.000000e+00
1.28053546000e+05	1.131175e-03	0.000000e+00
1.28095549000e+05	1.131948e-03	0.000000e+00
1.28137565000e+05	1.132762e-03	0.000000e+00
1.28179596000e+05	1.133523e-03	0.000000e+00
1.28221640000e+05	1.134299e-03	0.000000e+00
1.28263698000e+05	1.135076e-03	0.000000e+00
1.28305769000e+05	1.135839e-03	0.000000e+00
1.28347855000e+05	1.136585e-03	0.000000e+00
1.28389954000e+05	1.137360e-03	0.000000e+00
1.28432067000e+05	1.138151e-03	0.000000e+00
1.28474194000e+05	1.138935e-03	0.000000e+00
1.28516335000e+05	1.139710e-03	0.000000e+00
1.28558489000e+05	1.140458e-03	0.000000e+00
1.28600658000e+05	1.141206e-03	0.000000e+00
1.28642840000e+05	1.141952e-03	0.000000e+00
1.28685036000e+05	1.142758e-03	0.000000e+00
1.28727246000e+05	1.143537e-03	0.000000e+00
1.28769469000e+05	1.144261e-03	0.000000e+00
1.28811707000e+05	1.145009e-03	0.000000e+00
1.28853958000e+05	1.145779e-03	0.000000e+00
1.28896224000e+05	1.146522e-03	0.000000e+00
1.28938503000e+05	1.147291e-03	0.000000e+00
1.28980796000e+05	1.148037e-03	0.000000e+00
1.29023103000e+05	1.148815e-03	0.000000e+00
1.29065423000e+05	1.149562e-03	0.000000e+00
1.29107758000e+05	1.150322e-03	0.000000e+00
1.29150106000e+05	1.151076e-03	0.000000e+00
1.29192469000e+05	1.151833e-03	0.000000e+00
1.29234845000e+05	1.152604e-03	0.000000e+00
1.29277235000e+05	1.153368e-03	0.000000e+00
1.29319639000e+05	1.154115e-03	0.000000e+00
1.29362058000e+05	1.154884e-03	0.000000e+00
1.29404489000e+05	1.155655e-03	0.000000e+00
1.29446935000e+05	1.156416e-03	0.000000e+00
1.29489395000e+05	1.157172e-03	0.000000e+00
1.29531869000e+05	1.157899e-03	0.000000e+00
1.29574356000e+05	1.158652e-03	0.000000e+00
1.29616858000e+05	1.159294e-03	0.000000e+00
1.29659373000e+05	1.159895e-03	0.000000e+00
1.29701903000e+05	1.160357e-03	0.000000e+00
1.29744446000e+05	1.160676e-03	0.000000e+00
1.29787004000e+05	1.160917e-03	0.000000e+00
1.29829575000e+05	1.161241e-03	0.000000e+00
1.29872160000e+05	1.161696e-03	0.000000e+00
1.29914760000e+05	1.162354e-03	0.000000e+00
1.29957373000e+05	1.163149e-03	0.000000e+00
1.30000000000e+05	1.164025e-03	0.000000e+00


"TRACE: B"
"FORMAT: LOG"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
1.00000000000e+05	-9.068633e+01	0.000000e+00
1.00032801000e+05	-9.068620e+01	0.000000e+00
1.00065613000e+05	-9.068889e+01	0.000000e+00
1.00098435000e+05	-9.069164e+01	0.000000e+00
1.00131268000e+05	-9.069269e+01	0.000000e+00
1.00164112000e+05	-9.069371e+01	0.000000e+00
1.00196967000e+05	-9.069590e+01	0.000000e+00
1.00229832000e+05	-9.069724e+01	0.000000e+00
1.00262709000e+05	-9.069923e+01	0.000000e+00
1.00295596000e+05	-9.070026e+01	0.000000e+00
1.00328494000e+05	-9.070229e+01	0.000000e+00
1.00361402000e+05	-9.070194e+01	0.000000e+00
1.00394322000e+05	-9.070753e+01	0.000000e+00
1.00427252000e+05	-9.070750e+01	0.000000e+00
1.00460193000e+05	-9.070877e+01	0.000000e+00
1.00493145000e+05	-9.070995e+01	0.000000e+00
1.00526108000e+05	-9.071054e+01	0.000000e+00
1.00559081000e+05	-9.071254e+01	0.000000e+00
1.00592065000e+05	-9.071555e+01	0.000000e+00
1.00625061000e+05	-9.071735e+01	0.000000e+00
1.00658066000e+05	-9.071782e+01	0.000000e+00
1.00691083000e+05	-9.072122e+01	0.000000e+00
1.00724111000e+05	-9.072013e+01	0.000000e+00
1.00757149000e+05	-9.072165e+01	0.000000e+00
1.00790199000e+05	-9.072247e+01	0.000000e+00
1.00823259000e+05	-9.072513e+01	0.000000e+00
1.00856330000e+05	-9.072635e+01	0.000000e+00
1.00889411000e+05	-9.072562e+01	0.000000e+00
1.00922504000e+05	-9.072923e+01	0.000000e+00
1.00955608000e+05	-9.072987e+01	0.000000e+00
1.00988722000e+05	-9.073006e+01	0.000000e+00
1.01021847000e+05	-9.073451e+01	0.000000e+00
1.01054983000e+05	-9.073563e+01	0.000000e+00
1.01088130000e+05	-9.073649e+01	0.000000e+00
1.01121288000e+05	-9.073944e+01	0.000000e+00
1.01154457000e+05	-9.074181e+01	0.000000e+00
1.01187636000e+05	-9.074341e+01	0.000000e+00
1.01220827000e+05	-9.074297e+01	0.000000e+00
1.01254028000e+05	-9.074344e+01	0.000000e+00
1.01287240000e+05	-9.074722e+01	0.000000e+00
1.01320463000e+05	-9.074675e+01	0.000000e+00
1.01353697000e+05	-9.074805e+01	0.000000e+00
1.01386942000e+05	-9.075213e+01	0.000000e+00
1.01420198000e+05	-9.075314e+01	0.000000e+00
1.01453465000e+05	-9.075392e+01	0.000000e+00
1.01486743000e+05	-9.075671e+01	0.000000e+00
1.01520031000e+05	-9.075626e+01	0.000000e+00
1.01553331000e+05	-9.075710e+01	0.000000e+00
1.01586641000e+05	-9.075984e+01	0.000000e+00
1.01619963000e+05	-9.076152e+01	0.000000e+00
1.01653295000e+05	-9.076521e+01	0.000000e+00
1.01686638000e+05	-9.076682e+01	0.000000e+00
1.01719992000e+05	-9.076711e+01	0.000000e+00
1.01753357000e+05	-9.076872e+01	0.000000e+00
1.01786733000e+05	-9.077238e+01	0.000000e+00
1.01820120000e+05	-9.077436e+01	0.000000e+00
1.01853518000e+05	-9.077417e+01	0.000000e+00
1.01886927000e+05	-9.077749e+01	0.000000e+00
1.01920347000e+05	-9.077886e+01	0.000000e+00
1.01953778000e+05	-9.078042e+01	0.000000e+00
1.01987219000e+05	-9.078265e+01	0.000000e+00
1.02020672000e+05	-9.078523e+01	0.000000e+00
1.02054136000e+05	-9.078699e+01	0.000000e+00
1.02087611000e+05	-9.078959e+01	0.000000e+00
1.02121096000e+05	-9.079134e+01	0.000000e+00
1.02154593000e+05	-9.079324e+01	0.000000e+00
1.02188101000e+05	-9.079488e+01	0.000000e+00
1.02221619000e+05	-9.079919e+01	0.000000e+00
1.02255149000e+05	-9.079977e+01	0.000000e+00
1.02288689000e+05	-9.080438e+01	0.000000e+00
1.02322241000e+05	-9.080700e+01	0.000000e+00
1.02355804000e+05	-9.080798e+01	0.000000e+00
1.02389377000e+05	-9.081071e+01	0.000000e+00
1.02422962000e+05	-9.081186e+01	0.000000e+00
1.02456558000e+05	-9.081554e+01	0.000000e+00
1.02490164000e+05	-9.081808e+01	0.000000e+00
1.02523782000e+05	-9.081767e+01	0.000000e+00
1.02557411000e+05	-9.082091e+01	0.000000e+00
1.02591050000e+05	-9.082130e+01	0.000000e+00
1.02624701000e+05	-9.082539e+01	0.000000e+00
1.02658363000e+05	-9.082676e+01	0.000000e+00
1.02692036000e+05	-9.083041e+01	0.000000e+00
1.02725720000e+05	-9.083250e+01	0.000000e+00
1.02759415000e+05	-9.083434e+01	0.000000e+00
1.02793121000e+05	-9.083606e+01	0.000000e+00
1.02826838000e+05	-9.083974e+01	0.000000e+00
1.02860566000e+05	-9.084200e+01	0.000000e+00
1.02894305000e+05	-9.084509e+01	0.000000e+00
1.02928056000e+05	-9.084904e+01	0.000000e+00
1.02961817000e+05	-9.085109e+01	0.000000e+00
1.02995589000e+05	-9.085236e+01	0.000000e+00
1.03029373000e+05	-9.085500e+01	0.000000e+00
1.03063167000e+05	-9.085851e+01	0.000000e+00
1.03096973000e+05	-9.085999e+01	0.000000e+00
1.03130790000e+05	-9.086301e+01	0.000000e+00
1.03164618000e+05	-9.086450e+01	0.000000e+00
1.03198457000e+05	-9.086559e+01	0.000000e+00
1.03232307000e+05	-9.086813e+01	0.000000e+00
1.03266168000e+05	-9.087136e+01	0.000000e+00
1.03300040000e+05	-9.087402e+01	0.000000e+00
1.03333923000e+05	-9.087388e+01	0.000000e+00
1.03367818000e+05	-9.087794e+01	0.000000e+00
1.03401723000e+05	-9.088022e+01	0.000000e+00
1.03435640000e+05	-9.088159e+01	0.000000e+00
1.03469568000e+05	-9.088506e+01	0.000000e+00
1.03503507000e+05	-9.088859e+01	0.000000e+00
1.03537457000e+05	-9.088985e+01	0.000000e+00
1.03571418000e+05	-9.089470e+01	0.000000e+00
1.03605391000e+05	-9.089684e+01	0.000000e+00
1.03639374000e+05	-9.089983e+01	0.000000e+00
1.03673369000e+05	-9.090287e+01	0.000000e+00
1.03707375000e+05	-9.090668e+01	0.000000e+00
1.03741392000e+05	-9.090964e+01	0.000000e+00
1.03775420000e+05	-9.091302e+01	0.000000e+00
1.03809459000e+05	-9.091713e+01	0.000000e+00
1.03843509000e+05	-9.092029e+01	0.000000e+00
1.03877571000e+05	-9.092532e+01	0.000000e+00
1.03911644000e+05	-9.092854e+01	0.000000e+00
1.03945728000e+05	-9.093206e+01	0.000000e+00
1.03979823000e+05	-9.093590e+01	0.000000e+00
1.04013929000e+05	-9.093914e+01	0.000000e+00
1.04048047000e+05	-9.094260e+01	0.000000e+00
1.04082176000e+05	-9.094609e+01	0.000000e+00
1.04116315000e+05	-9.094937e+01	0.000000e+00
1.04150467000e+05	-9.095161e+01	0.000000e+00
1.04184629000e+05	-9.095491e+01	0.000000e+00
1.04218802000e+05	-9.095775e+01	0.000000e+00
1.04252987000e+05	-9.095998e+01	0.000000e+00
1.04287183000e+05	-9.096271e+01	0.000000e+00
1.04321390000e+05	-9.096632e+01	0.000000e+00
1.04355608000e+05	-9.097016e+01	0.000000e+00
1.04389838000e+05	-9.097334e+01	0.000000e+00
1.04424079000e+05	-9.097523e+01	0.000000e+00
1.04458331000e+05	-9.098005e+01	0.000000e+00
1.04492594000e+05	-9.098303e+01	0.000000e+00
1.04526869000e+05	-9.098904e+01	0.000000e+00
1.04561155000e+05	-9.099252e+01	0.000000e+00
1.04595452000e+05	-9.099735e+01	0.000000e+00
1.04629760000e+05	-9.100108e+01	0.000000e+00
1.04664079000e+05	-9.100676e+01	0.000000e+00
1.04698410000e+05	-9.101102e+01	0.000000e+00
1.04732752000e+05	-9.101376e+01	0.000000e+00
1.04767105000e+05	-9.101852e+01	0.000000e+00
1.04801470000e+05	-9.102409e+01	0.000000e+00
1.04835846000e+05	-9.102845e+01	0.000000e+00
1.04870233000e+05	-9.103268e+01	0.000000e+00
1.04904631000e+05	-9.103793e+01	0.000000e+00
1.04939041000e+05	-9.104081e+01	0.000000e+00
1.04973462000e+05	-9.104541e+01	0.000000e+00
1.05007894000e+05	-9.104957e+01	0.000000e+00
1.05042338000e+05	-9.105444e+01	0.000000e+00
1.05076793000e+05	-9.105727e+01	0.000000e+00
1.05111259000e+05	-9.106145e+01	0.000000e+00
1.05145736000e+05	-9.106667e+01	0.000000e+00
1.05180225000e+05	-9.107104e+01	0.000000e+00
1.05214725000e+05	-9.107715e+01	0.000000e+00
1.05249236000e+05	-9.108497e+01	0.000000e+00
1.05283759000e+05	-9.109170e+01	0.000000e+00
1.05318293000e+05	-9.109396e+01	0.000000e+00
1.05352839000e+05	-9.110106e+01	0.000000e+00
1.05387395000e+05	-9.110670e+01	0.000000e+00
1.05421963000e+05	-9.111245e+01	0.000000e+00
1.05456543000e+05	-9.111948e+01	0.000000e+00
1.05491133000e+05	-9.112392e+01	0.000000e+00
1.05525735000e+05	-9.113115e+01	0.000000e+00
1.05560349000e+05	-9.113792e+01	0.000000e+00
1.05594974000e+05	-9.114262e+01	0.000000e+00
1.05629610000e+05	-9.115015e+01	0.000000e+00
1.05664257000e+05	-9.115591e+01	0.000000e+00
1.05698916000e+05	-9.116125e+01	0.000000e+00
1.05733586000e+05	-9.116958e+01	0.000000e+00
1.05768268000e+05	-9.117564e+01	0.000000e+00
1.05802961000e+05	-9.118207e+01	0.000000e+00
1.05837665000e+05	-9.118884e+01	0.000000e+00
1.05872381000e+05	-9.119355e+01	0.000000e+00
1.05907108000e+05	-9.120102e+01	0.000000e+00
1.05941846000e+05	-9.120599e+01	0.000000e+00
1.05976596000e+05	-9.121309e+01	0.000000e+00
1.06011358000e+05	-9.121880e+01	0.000000e+00
1.06046130000e+05	-9.122665e+01	0.000000e+00
1.06080914000e+05	-9.123492e+01	0.000000e+00
1.06115710000e+05	-9.124210e+01	0.000000e+00
1.06150517000e+05	-9.124918e+01	0.000000e+00
1.06185335000e+05	-9.125912e+01	0.000000e+00
1.06220165000e+05	-9.126678e+01	0.000000e+00
1.06255006000e+05	-9.127225e+01	0.000000e+00
1.06289859000e+05	-9.128288e+01	0.000000e+00
1.06324723000e+05	-9.129276e+01	0.000000e+00
1.06359598000e+05	-9.130224e+01	0.000000e+00
1.06394485000e+05	-9.131172e+01	0.000000e+00
1.06429383000e+05	-9.132116e+01	0.000000e+00
1.06464293000e+05	-9.133147e+01	0.000000e+00
1.06499214000e+05	-9.134042e+01	0.000000e+00
1.06534147000e+05	-9.135139e+01	0.000000e+00
1.06569091000e+05	-9.136076e+01	0.000000e+00
1.06604047000e+05	-9.137019e+01	0.000000e+00
1.06639014000e+05	-9.138137e+01	0.000000e+00
1.06673993000e+05	-9.139134e+01	0.000000e+00
1.06708983000e+05	-9.140481e+01	0.000000e+00
1.06743984000e+05	-9.141435e+01	0.000000e+00
1.06778997000e+05	-9.142638e+01	0.000000e+00
1.06814022000e+05	-9.143710e+01	0.000000e+00
1.06849058000e+05	-9.144932e+01	0.000000e+00
1.06884105000e+05	-9.146255e+01	0.000000e+00
1.06919164000e+05	-9.147403e+01	0.000000e+00
1.06954235000e+05	-9.148595e+01	0.000000e+00
1.06989317000e+05	-9.149991e+01	0.000000e+00
1.07024410000e+05	-9.151341e+01	0.000000e+00
1.07059515000e+05	-9.152829e+01	0.000000e+00
1.07094631000e+05	-9.154118e+01	0.000000e+00
1.07129760000e+05	-9.155334e+01	0.000000e+00
1.07164899000e+05	-9.156891e+01	0.000000e+00
1.07200050000e+05	-9.158228e+01	0.000000e+00
